Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition,Price per m²,Region,Province
4068,20162096,7800,560000,house,6.0,291.0,1,0,1,,,0,Just renovated,1924.3986254295532,Wallonia,Hainaut
1388,20187572,1040,560000,house,4.0,156.0,1,0,1,,,0,Good,3589.74358974359,Brussels,Brussels
2079,20234976,1180,560000,house,2.0,126.0,0,0,1,13.0,50.0,0,Just renovated,4444.444444444444,Brussels,Brussels
10051,11413483,1180,560000,apartment,3.0,184.0,0,0,1,10.0,,0,Good,3043.478260869565,Brussels,Brussels
7220,20186328,1040,560000,apartment,2.0,108.0,0,1,1,8.0,,0,As new,5185.185185185185,Brussels,Brussels
7278,20162362,1000,560000,apartment,3.0,180.0,0,0,1,9.0,,0,Good,3111.1111111111113,Brussels,Brussels
1618,20205444,1755,560000,house,4.0,350.0,1,0,1,40.0,32.0,0,Good,1600.0,Flanders,Flemish Brabant
2379,20225882,1630,560000,house,4.0,212.0,0,0,1,,90.0,0,Good,2641.509433962264,Flanders,Flemish Brabant
8608,20089353,1640,560000,apartment,2.0,120.0,0,0,1,,,0,As new,4666.666666666667,Flanders,Flemish Brabant
8842,20230197,9800,560000,apartment,3.0,130.0,0,0,1,28.0,,0,As new,4307.692307692308,Flanders,East Flanders
2481,20221003,9000,560000,house,4.0,152.0,0,0,1,23.0,,0,Good,3684.2105263157896,Flanders,East Flanders
6219,20213304,1000,560000,apartment,2.0,120.0,0,0,1,5.0,,0,Good,4666.666666666667,Brussels,Brussels
8689,20209517,1050,560000,apartment,2.0,134.0,0,0,1,7.0,,0,As new,4179.104477611941,Brussels,Brussels
4447,20178339,6700,560000,house,3.0,119.0,0,0,1,,1564.0,0,As new,4705.882352941177,Wallonia,Luxembourg
9033,20162562,1050,560000,apartment,3.0,180.0,0,0,1,9.0,,0,Good,3111.1111111111113,Brussels,Brussels
3858,20049811,2060,559900,house,4.0,169.0,1,0,1,,29.0,0,As new,3313.01775147929,Flanders,Antwerp
3983,20243915,9080,559000,house,4.0,224.0,0,0,1,,580.0,0,As new,2495.535714285714,Flanders,East Flanders
7267,20217623,1180,559000,apartment,2.0,120.0,0,0,1,22.0,,0,Good,4658.333333333333,Brussels,Brussels
3542,20169782,1653,559000,house,3.0,169.0,0,0,1,,550.0,0,Good,3307.6923076923076,Flanders,Flemish Brabant
4502,20128198,9630,559000,house,4.0,225.0,0,0,1,24.0,,0,As new,2484.4444444444443,Flanders,East Flanders
6599,20224409,2000,559000,apartment,3.0,135.0,1,0,1,,,0,As new,4140.740740740741,Flanders,Antwerp
1195,20212677,9600,555000,house,4.0,550.0,0,0,1,,,0,To be done up,1009.0909090909091,Flanders,East Flanders
819,20219825,6760,555000,house,7.0,330.0,1,0,1,20.0,700.0,0,Good,1681.8181818181818,Wallonia,Luxembourg
7903,20183834,9820,555000,apartment,2.0,128.0,0,0,1,,,0,As new,4335.9375,Flanders,East Flanders
937,20243376,9690,555000,house,4.0,550.0,0,0,1,,,0,To be done up,1009.0909090909091,Flanders,East Flanders
214,20220981,2040,555000,house,2.0,138.0,1,0,1,,831.0,0,Good,4021.7391304347825,Flanders,Antwerp
5433,20204076,8450,555000,apartment,2.0,119.0,0,0,1,,,0,As new,4663.865546218487,Flanders,West Flanders
8002,11440021,9000,554893,apartment,2.0,90.0,0,0,1,11.0,,0,Good,6165.477777777778,Flanders,East Flanders
8683,20210712,1050,554000,apartment,1.0,95.0,0,0,1,16.0,,0,As new,5831.578947368421,Brussels,Brussels
7020,20158597,3360,552499,apartment,3.0,120.0,1,0,1,7.0,,1,As new,4604.158333333334,Flanders,Flemish Brabant
10050,10648399,8500,552000,apartment,2.0,154.0,1,0,1,18.0,,0,Good,3584.4155844155844,Flanders,West Flanders
2174,20163788,1190,550000,house,3.0,158.0,0,0,1,12.0,60.0,0,Good,3481.012658227848,Brussels,Brussels
1219,20226202,1435,550000,house,2.0,195.0,0,0,1,,,0,Good,2820.5128205128203,Wallonia,Walloon Brabant
1833,20216022,9890,550000,house,4.0,200.0,0,0,1,,,0,As new,2750.0,Flanders,East Flanders
3483,20175696,1000,550000,house,6.0,248.0,0,0,1,,53.0,0,To renovate,2217.7419354838707,Brussels,Brussels
846,20227707,2650,550000,house,3.0,200.0,1,0,1,,1450.0,0,To be done up,2750.0,Flanders,Antwerp
7360,11118372,1150,550000,apartment,2.0,96.0,1,0,1,44.0,,0,Good,5729.166666666667,Brussels,Brussels
469,20232032,6792,550000,house,3.0,150.0,0,0,1,,,0,Just renovated,3666.6666666666665,Wallonia,Luxembourg
10064,10672155,1060,550000,apartment,2.0,140.0,0,0,1,,,0,Good,3928.5714285714284,Brussels,Brussels
10091,20062953,1410,550000,apartment,3.0,118.0,0,0,1,10.0,,0,Good,4661.016949152542,Wallonia,Walloon Brabant
3663,20128797,6890,550000,house,6.0,290.0,0,0,1,27.0,500.0,0,As new,1896.551724137931,Wallonia,Luxembourg
1940,20246225,1150,550000,house,5.0,152.0,0,0,1,15.0,195.0,0,To renovate,3618.4210526315787,Brussels,Brussels
6442,20133689,1000,550000,apartment,2.0,167.0,0,0,1,12.0,60.0,1,Good,3293.4131736526947,Brussels,Brussels
4997,11021491,1040,550000,house,4.0,230.0,1,0,1,30.0,30.0,0,To be done up,2391.304347826087,Brussels,Brussels
5035,20202320,4577,550000,house,4.0,200.0,0,0,1,,,0,As new,2750.0,Wallonia,Liège
5017,20189363,1300,550000,house,4.0,185.0,0,0,1,30.0,600.0,0,As new,2972.972972972973,Wallonia,Walloon Brabant
3271,20081687,1180,550000,house,5.0,258.0,0,0,1,,25.0,0,Good,2131.782945736434,Brussels,Brussels
7361,11468607,1200,550000,apartment,3.0,115.0,0,0,1,4.0,,0,Good,4782.608695652174,Brussels,Brussels
3662,20160465,1300,550000,house,3.0,170.0,0,0,1,,820.0,0,As new,3235.294117647059,Wallonia,Walloon Brabant
6153,20246409,1050,550000,apartment,2.0,89.0,0,0,1,5.0,,0,As new,6179.775280898876,Brussels,Brussels
8859,20245461,8300,550000,apartment,1.0,64.0,0,0,1,8.0,,0,As new,8593.75,Flanders,West Flanders
2008,20164320,1190,550000,house,3.0,155.0,0,0,1,18.0,50.0,0,As new,3548.3870967741937,Brussels,Brussels
5063,20208782,6700,550000,house,4.0,327.0,1,0,1,,,0,Good,1681.9571865443424,Wallonia,Luxembourg
5319,20234084,1170,550000,apartment,4.0,143.0,1,0,1,18.0,,0,Good,3846.153846153846,Brussels,Brussels
7613,11084138,9800,550000,apartment,3.0,130.0,1,0,1,26.0,,0,Good,4230.7692307692305,Flanders,East Flanders
10065,10920137,1200,550000,apartment,3.0,135.0,0,0,1,14.0,,0,As new,4074.074074074074,Brussels,Brussels
5595,20245654,1060,550000,apartment,3.0,150.0,0,1,1,,,0,As new,3666.6666666666665,Brussels,Brussels
5956,20243656,5000,550000,apartment,3.0,160.0,0,0,1,16.0,,0,Just renovated,3437.5,Wallonia,Namur
3523,10919199,6900,550000,house,2.0,216.0,1,1,1,83.0,1041.0,0,Good,2546.296296296296,Wallonia,Luxembourg
7249,20204353,1000,550000,apartment,2.0,140.0,0,0,1,,70.0,0,Good,3928.5714285714284,Brussels,Brussels
98,20228892,9630,549950,house,5.0,231.0,0,0,1,,,0,Good,2380.7359307359307,Flanders,East Flanders
3839,20226513,9800,549500,house,3.0,181.0,0,0,1,,,0,As new,3035.9116022099447,Flanders,East Flanders
9434,20234971,2930,549500,apartment,2.0,150.0,0,0,1,,,0,Just renovated,3663.3333333333335,Flanders,Antwerp
9886,20227151,9000,549150,apartment,3.0,130.0,0,0,1,25.0,,0,As new,4224.2307692307695,Flanders,East Flanders
4994,20166327,1820,549000,house,4.0,175.0,0,0,1,,,0,Good,3137.1428571428573,Flanders,Flemish Brabant
2804,20241923,1380,549000,house,4.0,185.0,1,0,1,38.0,,0,To renovate,2967.5675675675675,Wallonia,Walloon Brabant
4592,20221659,2910,549000,house,3.0,188.0,0,0,1,,,0,Good,2920.2127659574467,Flanders,Antwerp
2199,20241769,9100,549000,house,4.0,325.0,0,0,1,,,0,Good,1689.2307692307693,Flanders,East Flanders
598,20228632,4217,549000,house,4.0,346.0,0,0,1,70.0,12300.0,1,Good,1586.7052023121387,Wallonia,Liège
1857,20221430,1820,549000,house,5.0,230.0,1,0,1,35.0,395.0,0,Just renovated,2386.9565217391305,Flanders,Flemish Brabant
3043,20134558,9660,549000,house,3.0,232.0,0,0,1,,,0,Just renovated,2366.3793103448274,Flanders,East Flanders
4996,10957137,8340,549000,house,3.0,154.0,1,0,1,,,0,Good,3564.935064935065,Flanders,West Flanders
2776,20071393,1980,549000,house,3.0,202.0,0,0,1,,981.0,0,As new,2717.8217821782177,Flanders,Flemish Brabant
2775,20013953,1050,549000,house,4.0,243.0,0,0,1,,,0,To renovate,2259.259259259259,Brussels,Brussels
2470,20230570,9300,549000,house,4.0,243.0,1,0,1,,100.0,0,Good,2259.259259259259,Flanders,East Flanders
2801,20198698,9000,549000,house,4.0,200.0,0,0,1,,30.0,0,To renovate,2745.0,Flanders,East Flanders
1332,20207400,8490,549000,house,3.0,157.0,1,0,1,20.0,,0,Good,3496.815286624204,Flanders,West Flanders
2814,20217683,9240,549000,house,6.0,493.0,1,0,1,,178.0,0,To renovate,1113.5902636916835,Flanders,East Flanders
8277,20059496,1933,549000,apartment,3.0,130.0,0,0,1,30.0,43.0,0,Just renovated,4223.076923076923,Flanders,Flemish Brabant
8278,20128186,8620,549000,apartment,3.0,98.0,0,0,1,,,0,Just renovated,5602.040816326531,Flanders,West Flanders
8276,11031966,1190,549000,apartment,3.0,165.0,0,0,1,7.0,,0,Good,3327.2727272727275,Brussels,Brussels
2263,20113379,1410,549000,house,4.0,280.0,1,0,1,25.0,405.0,0,Good,1960.7142857142858,Wallonia,Walloon Brabant
2262,20035229,1400,549000,house,4.0,262.0,0,0,1,13.0,1196.0,0,Good,2095.4198473282445,Wallonia,Walloon Brabant
6967,20147607,1050,549000,apartment,2.0,100.0,0,0,1,15.0,,0,As new,5490.0,Brussels,Brussels
3784,20184691,2570,549000,house,3.0,314.0,1,0,1,,,0,Good,1748.407643312102,Flanders,Antwerp
4995,20116207,2800,549000,house,4.0,323.0,0,0,1,20.0,,0,Good,1699.6904024767803,Flanders,Antwerp
2330,20213995,4550,549000,house,4.0,300.0,1,0,1,15.0,1800.0,0,As new,1830.0,Wallonia,Liège
318,20244551,1950,549000,house,3.0,157.0,0,0,1,15.0,420.0,0,To be done up,3496.815286624204,Flanders,Flemish Brabant
2321,20234039,9160,549000,house,4.0,185.0,0,0,1,,,1,As new,2967.5675675675675,Flanders,East Flanders
9032,11085758,8301,549000,apartment,3.0,120.0,1,0,1,16.0,,0,Good,4575.0,Flanders,West Flanders
10063,20018564,1000,549000,apartment,3.0,160.0,0,0,1,,,0,As new,3431.25,Brussels,Brussels
1457,20237286,2650,549000,house,4.0,212.0,0,0,1,15.0,80.0,0,Good,2589.622641509434,Flanders,Antwerp
646,20211041,2940,549000,house,3.0,176.0,1,0,1,,702.0,0,Good,3119.318181818182,Flanders,Antwerp
1079,20214085,2840,549000,house,5.0,209.0,0,0,1,,,0,Good,2626.7942583732056,Flanders,Antwerp
9894,20113332,2018,549000,apartment,4.0,181.0,0,0,1,6.0,,0,To be done up,3033.1491712707184,Flanders,Antwerp
2621,20234723,4000,549000,house,3.0,160.0,0,0,1,,,0,As new,3431.25,Wallonia,Liège
3042,20151318,2050,549000,house,4.0,190.0,1,0,1,,64.0,0,Just renovated,2889.4736842105262,Flanders,Antwerp
8607,11179111,8620,549000,apartment,2.0,100.0,0,1,1,,,0,As new,5490.0,Flanders,West Flanders
5946,20237591,9300,549000,apartment,4.0,180.0,1,0,1,15.0,,0,Good,3050.0,Flanders,East Flanders
476,20233840,1820,549000,house,2.0,168.0,0,0,1,24.0,450.0,0,To be done up,3267.8571428571427,Flanders,Flemish Brabant
7298,20030268,9300,549000,apartment,4.0,180.0,1,0,1,15.0,,0,Good,3050.0,Flanders,East Flanders
909,20236657,1030,549000,house,8.0,350.0,0,0,1,,30.0,0,To be done up,1568.5714285714287,Brussels,Brussels
3856,20140159,9040,549000,house,3.0,204.0,0,0,1,30.0,850.0,0,Just renovated,2691.176470588235,Flanders,East Flanders
155,20236657,1030,549000,house,8.0,350.0,0,0,1,,30.0,0,To be done up,1568.5714285714287,Brussels,Brussels
3857,10774579,9041,549000,house,3.0,159.0,1,0,1,,,0,Good,3452.830188679245,Flanders,East Flanders
3159,20194984,9820,549000,house,4.0,205.0,1,0,1,25.0,,0,Just renovated,2678.048780487805,Flanders,East Flanders
1314,20243135,9620,549000,house,5.0,363.0,0,0,1,,,0,As new,1512.396694214876,Flanders,East Flanders
1313,20240502,2340,549000,house,3.0,268.0,0,0,1,,,0,Good,2048.507462686567,Flanders,Antwerp
3482,20208204,9520,549000,house,5.0,255.0,0,0,1,,,0,As new,2152.9411764705883,Flanders,East Flanders
5137,20227613,2140,549000,house,3.0,201.0,1,0,1,,137.0,0,Good,2731.3432835820895,Flanders,Antwerp
244,20229588,9080,549000,house,4.0,200.0,0,0,1,,,0,Good,2745.0,Flanders,East Flanders
1352,20208657,9050,549000,house,4.0,205.0,1,0,1,25.0,,0,Just renovated,2678.048780487805,Flanders,East Flanders
180,20224890,9971,549000,house,3.0,220.0,1,0,1,,,0,Good,2495.4545454545455,Flanders,East Flanders
4335,20197452,4900,548000,house,4.0,190.0,1,0,1,34.0,,0,As new,2884.2105263157896,Wallonia,Liège
3270,20072995,9420,548000,house,5.0,231.0,1,0,1,,,0,To renovate,2372.2943722943724,Flanders,East Flanders
1579,20240047,9991,548000,house,4.0,277.0,0,0,1,,,0,As new,1978.3393501805053,Flanders,East Flanders
818,20219618,2630,548000,house,2.0,100.0,1,0,1,,,0,Good,5480.0,Flanders,Antwerp
950,20244616,9050,547500,house,3.0,144.0,0,0,1,,300.0,0,As new,3802.0833333333335,Flanders,East Flanders
3269,20005115,9000,547000,house,4.0,239.0,0,0,1,32.0,400.0,0,As new,2288.702928870293,Flanders,East Flanders
344,20241289,3050,547000,house,5.0,244.0,0,0,1,,,0,To renovate,2241.8032786885246,Flanders,Flemish Brabant
3838,20226505,9800,547000,house,3.0,192.0,0,0,1,,,0,As new,2848.9583333333335,Flanders,East Flanders
6656,20236851,9810,547000,apartment,3.0,146.0,0,0,1,14.0,,0,As new,3746.5753424657532,Flanders,East Flanders
9720,20168060,9290,546000,apartment,3.0,153.0,0,0,1,31.0,,0,As new,3568.627450980392,Flanders,East Flanders
4066,11208016,9050,545000,house,1.0,280.0,0,0,1,,,0,Good,1946.4285714285713,Flanders,East Flanders
10396,11397541,1050,545000,apartment,2.0,129.0,0,1,1,4.0,,0,Good,4224.806201550387,Brussels,Brussels
4049,20208727,2460,545000,house,4.0,306.0,1,0,1,65.0,144.0,1,As new,1781.045751633987,Flanders,Antwerp
9470,20052447,1160,545000,apartment,2.0,91.0,0,0,1,14.0,,0,Good,5989.010989010989,Brussels,Brussels
3041,11464482,4000,545000,house,7.0,352.0,0,0,1,28.0,120.0,0,Good,1548.2954545454545,Wallonia,Liège
7815,20180503,1060,545000,apartment,3.0,185.0,0,0,1,15.0,,0,Good,2945.945945945946,Brussels,Brussels
5501,20231116,1000,545000,apartment,2.0,110.0,1,0,1,13.0,,0,Good,4954.545454545455,Brussels,Brussels
4992,20093866,1180,545000,house,3.0,240.0,1,0,1,15.0,78.0,0,Good,2270.8333333333335,Brussels,Brussels
2476,20192480,1470,545000,house,5.0,370.0,0,0,1,,,0,To renovate,1472.972972972973,Wallonia,Walloon Brabant
5016,20198332,9820,545000,house,4.0,323.0,1,0,1,45.0,494.0,0,Good,1687.3065015479876,Flanders,East Flanders
6947,11413474,1200,545000,apartment,2.0,117.0,0,0,1,18.0,90.0,0,Just renovated,4658.119658119658,Brussels,Brussels
724,20165297,1170,545000,house,4.0,200.0,0,0,1,10.0,20.0,0,To renovate,2725.0,Brussels,Brussels
9676,20183534,8400,545000,apartment,2.0,100.0,1,0,1,45.0,55.0,0,As new,5450.0,Flanders,West Flanders
3718,20244101,5000,545000,house,8.0,350.0,0,0,1,10.0,166.0,0,Good,1557.142857142857,Wallonia,Namur
8275,10996895,8300,545000,apartment,2.0,95.0,0,0,1,,,0,Good,5736.8421052631575,Flanders,West Flanders
6881,20210155,9000,545000,apartment,3.0,240.0,0,0,1,8.0,,0,Good,2270.8333333333335,Flanders,East Flanders
2635,20110436,8000,545000,house,4.0,312.0,0,0,1,,,0,Good,1746.7948717948718,Flanders,West Flanders
9330,20136120,1200,545000,apartment,3.0,144.0,1,0,1,4.0,,0,Good,3784.722222222222,Brussels,Brussels
7752,20224577,8620,545000,apartment,2.0,93.0,1,1,1,,,0,Good,5860.215053763441,Flanders,West Flanders
9031,11096343,8300,545000,apartment,2.0,74.0,0,0,1,,,0,Just renovated,7364.864864864865,Flanders,West Flanders
3208,20193683,3020,545000,house,3.0,188.0,0,0,1,,,0,As new,2898.936170212766,Flanders,Flemish Brabant
5579,20236024,1030,545000,apartment,3.0,141.0,0,1,1,25.0,,0,As new,3865.248226950355,Brussels,Brussels
7317,20128946,1050,545000,apartment,3.0,121.0,0,0,1,37.0,,0,As new,4504.1322314049585,Brussels,Brussels
556,20214730,9040,545000,house,3.0,216.0,1,0,1,40.0,145.0,0,Good,2523.1481481481483,Flanders,East Flanders
912,20242516,1070,545000,house,3.0,140.0,0,0,1,21.0,85.0,0,As new,3892.8571428571427,Brussels,Brussels
2006,11399733,3220,545000,house,4.0,280.0,1,0,1,,,0,Good,1946.4285714285713,Flanders,Flemish Brabant
10397,20059213,8300,545000,apartment,2.0,100.0,0,0,1,,,0,Good,5450.0,Flanders,West Flanders
3522,11424121,9051,545000,house,5.0,296.0,0,0,1,,1100.0,0,Good,1841.2162162162163,Flanders,East Flanders
3841,20228705,1750,545000,house,3.0,200.0,1,0,1,,,0,To be done up,2725.0,Flanders,Flemish Brabant
3842,20228704,1750,545000,house,3.0,200.0,1,0,1,,,0,To be done up,2725.0,Flanders,Flemish Brabant
3193,20192400,1950,545000,house,4.0,140.0,0,0,1,10.0,50.0,0,Good,3892.8571428571427,Flanders,Flemish Brabant
8796,20213854,8000,545000,apartment,2.0,138.0,0,0,1,,,0,Just renovated,3949.2753623188405,Flanders,West Flanders
6632,20192870,1082,545000,apartment,4.0,155.0,0,0,1,50.0,,0,As new,3516.1290322580644,Brussels,Brussels
6302,20214434,8000,545000,apartment,2.0,138.0,0,0,1,,,0,Good,3949.2753623188405,Flanders,West Flanders
2829,20243450,1600,540000,house,3.0,255.0,0,0,1,,,0,Good,2117.6470588235293,Flanders,Flemish Brabant
8937,20216001,1180,540000,apartment,3.0,109.0,0,0,1,13.0,,0,As new,4954.128440366972,Brussels,Brussels
4054,20226808,2930,540000,house,4.0,984.0,0,0,1,,784.0,0,Good,548.780487804878,Flanders,Antwerp
5919,20228275,1200,540000,apartment,2.0,112.0,0,0,1,11.0,,0,As new,4821.428571428572,Brussels,Brussels
7297,11432229,1180,540000,apartment,3.0,133.0,1,0,1,15.0,,0,Good,4060.1503759398497,Brussels,Brussels
3636,20225891,3090,540000,house,4.0,187.0,0,0,1,32.0,720.0,0,Good,2887.700534759358,Flanders,Flemish Brabant
10047,20003337,1150,540000,apartment,3.0,154.0,0,0,1,,,0,As new,3506.4935064935066,Brussels,Brussels
5223,20223649,9000,540000,house,3.0,239.0,0,0,1,,,0,Good,2259.4142259414225,Flanders,East Flanders
64,20226302,2900,539000,house,3.0,281.0,0,0,1,,,0,Good,1918.1494661921708,Flanders,Antwerp
958,20218732,2800,539000,house,4.0,153.0,1,0,1,13.0,490.0,0,Good,3522.875816993464,Flanders,Antwerp
6247,20223517,1150,539000,apartment,2.0,101.0,1,0,1,17.0,,0,As new,5336.633663366337,Brussels,Brussels
1425,20243944,9160,539000,house,4.0,165.0,0,0,1,20.0,2000.0,0,To renovate,3266.6666666666665,Flanders,East Flanders
6136,20239935,8300,539000,apartment,2.0,66.0,0,0,1,,,0,Good,8166.666666666667,Flanders,West Flanders
9030,20065849,8300,539000,apartment,2.0,70.0,0,1,1,,,0,Good,7700.0,Flanders,West Flanders
3837,20226508,9800,538500,house,3.0,140.0,0,0,1,,,0,As new,3846.4285714285716,Flanders,East Flanders
5399,20102470,1190,537900,apartment,4.0,185.0,0,0,1,20.0,75.0,0,Good,2907.5675675675675,Brussels,Brussels
10090,20002534,1410,537000,apartment,2.0,117.0,0,0,1,32.0,,0,Good,4589.74358974359,Wallonia,Walloon Brabant
3836,20226503,9800,536500,house,3.0,192.0,0,0,1,,,0,As new,2794.2708333333335,Flanders,East Flanders
8047,20083470,1050,535000,apartment,2.0,97.0,0,0,1,36.0,,0,As new,5515.4639175257735,Brussels,Brussels
8048,10942612,1150,535000,apartment,3.0,132.0,0,0,1,10.0,,0,As new,4053.030303030303,Brussels,Brussels
1363,20143458,1082,535000,house,4.0,230.0,0,0,1,15.0,75.0,0,As new,2326.086956521739,Brussels,Brussels
376,20216209,9810,535000,house,3.0,356.0,0,0,1,,,0,Good,1502.808988764045,Flanders,East Flanders
9097,20121347,1180,535000,apartment,3.0,146.0,0,0,1,40.0,,0,As new,3664.3835616438355,Brussels,Brussels
8046,20110414,1000,535000,apartment,2.0,97.0,0,0,1,36.0,,0,As new,5515.4639175257735,Brussels,Brussels
3521,20009800,1790,535000,house,3.0,190.0,0,0,1,100.0,350.0,0,As new,2815.7894736842104,Flanders,Flemish Brabant
2005,11370985,4000,535000,house,6.0,339.0,0,0,1,18.0,40.0,0,Good,1578.1710914454277,Wallonia,Liège
1312,20239836,9900,535000,house,4.0,272.0,0,0,1,,,0,As new,1966.9117647058824,Flanders,East Flanders
8779,20182976,3000,535000,apartment,3.0,150.0,0,0,1,,,0,As new,3566.6666666666665,Flanders,Flemish Brabant
6742,11432311,1000,535000,apartment,3.0,125.0,0,1,1,1.0,1.0,0,As new,4280.0,Brussels,Brussels
6075,20236977,1020,535000,apartment,3.0,123.0,0,0,1,182.0,,0,As new,4349.59349593496,Brussels,Brussels
8274,20138596,8300,535000,apartment,2.0,73.0,0,0,1,,,0,Good,7328.767123287671,Flanders,West Flanders
3040,20015648,4053,535000,house,3.0,210.0,0,0,1,14.0,900.0,0,Good,2547.6190476190477,Wallonia,Liège
692,20236013,9040,535000,house,4.0,154.0,0,0,1,,42.0,0,Good,3474.025974025974,Flanders,East Flanders
5152,11284545,1950,535000,house,2.0,110.0,0,0,1,95.0,,0,Good,4863.636363636364,Flanders,Flemish Brabant
3039,20017318,4000,535000,house,3.0,210.0,0,0,1,14.0,900.0,0,Good,2547.6190476190477,Wallonia,Liège
10046,20120664,1000,535000,apartment,2.0,164.0,0,0,1,15.0,,0,As new,3262.1951219512193,Brussels,Brussels
926,20236824,3090,535000,house,4.0,213.0,1,0,1,21.0,1521.0,0,To be done up,2511.737089201878,Flanders,Flemish Brabant
9029,20121787,8300,535000,apartment,2.0,103.0,0,0,1,,,0,Good,5194.174757281553,Flanders,West Flanders
7650,20172651,1050,535000,apartment,2.0,103.0,0,0,1,12.0,,0,As new,5194.174757281553,Brussels,Brussels
4564,20154423,3380,535000,house,4.0,220.0,0,0,1,,,0,As new,2431.818181818182,Flanders,Flemish Brabant
3661,11459729,3000,535000,house,3.0,205.0,0,0,1,25.0,124.0,0,To renovate,2609.756097560976,Flanders,Flemish Brabant
10089,11438211,1420,535000,apartment,2.0,128.0,0,0,1,19.0,,0,Good,4179.6875,Wallonia,Walloon Brabant
9469,11440104,1420,535000,apartment,2.0,125.0,0,0,1,19.0,,0,Good,4280.0,Wallonia,Walloon Brabant
7539,20232994,9070,534000,apartment,2.0,102.0,0,0,1,29.0,,0,As new,5235.294117647059,Flanders,East Flanders
2914,20110707,9620,533000,house,4.0,228.0,0,0,1,21.0,58.0,0,As new,2337.719298245614,Flanders,East Flanders
7964,20139634,2000,530000,apartment,3.0,133.0,0,0,1,23.0,,0,As new,3984.9624060150377,Flanders,Antwerp
5034,20192353,9940,530000,house,6.0,460.0,1,0,1,,,0,To renovate,1152.1739130434783,Flanders,East Flanders
9172,20170672,9052,530000,apartment,2.0,105.0,0,0,1,,,0,Good,5047.619047619048,Flanders,East Flanders
